step,loss_total,loss_pde,loss_bc
155,1.0112850666046143,0.9407944083213806,0.001409813528880477
156,0.9962892532348633,0.9371064901351929,0.001183654647320509
157,0.9943850040435791,0.9343699216842651,0.0012003021547570825
158,0.9943126440048218,0.9387638568878174,0.0011109755141660571
159,1.0030170679092407,0.9379693269729614,0.0013009549584239721
160,0.9972108602523804,0.932176947593689,0.0013006788212805986
161,0.9973424077033997,0.9321261644363403,0.0013043247163295746
162,0.991878092288971,0.9355960488319397,0.0011256407015025616
163,0.9942921996116638,0.937961220741272,0.0011266194051131606
164,1.0009210109710693,0.9325435161590576,0.0013675492955371737
165,0.9756234288215637,0.9223318099975586,0.0010658323299139738
166,0.9933133721351624,0.9356300234794617,0.0011536669917404652
167,0.9846209287643433,0.935039758682251,0.0009916233830153942
168,0.9874802827835083,0.9276069402694702,0.0011974673252552748
169,1.009832501411438,0.9393017888069153,0.00141061469912529
170,0.9793408513069153,0.9261908531188965,0.0010630004107952118
171,0.9847128391265869,0.9267802834510803,0.00115865096449852
172,0.9980671405792236,0.9309355020523071,0.0013426324585452676
173,1.021779179573059,0.9404623508453369,0.0016263367142528296
174,1.0194847583770752,0.9243736267089844,0.0019022217020392418
175,1.0002034902572632,0.9362321496009827,0.0012794261565431952
176,1.0148465633392334,0.9389081001281738,0.0015187682583928108
177,0.9944676160812378,0.9332226514816284,0.0012248990824446082
178,0.9956401586532593,0.9375143051147461,0.001162516651675105
179,1.011668086051941,0.9358550310134888,0.0015162620693445206
180,0.9925746917724609,0.9264864921569824,0.0013217634987086058
181,1.006591558456421,0.9308176040649414,0.0015154802240431309
182,0.97254478931427,0.9241582155227661,0.0009677311172708869
183,0.9942454099655151,0.9299042224884033,0.0012868241174146533
184,0.9951106309890747,0.9283563494682312,0.0013350860681384802
185,0.9942573308944702,0.941318154335022,0.0010587834985926747
186,0.9905431270599365,0.9376828074455261,0.0010572064202278852
187,0.9737089276313782,0.9160102605819702,0.0011539729312062263
188,0.9885233044624329,0.9344855546951294,0.001080754678696394
189,0.9800697565078735,0.9334117770195007,0.0009331598412245512
190,0.9826004505157471,0.9283604025840759,0.0010848009260371327
191,0.9825729131698608,0.9163188338279724,0.0013250819174572825
192,0.9844940900802612,0.9344750046730042,0.0010003820061683655
193,0.9917195439338684,0.9345803260803223,0.0011427843710407615
194,1.0073034763336182,0.927030086517334,0.0016054688021540642
195,0.9868475198745728,0.9196121096611023,0.0013447086093947291
196,0.9977856874465942,0.9310159683227539,0.001335394219495356
197,0.9874833822250366,0.9294158220291138,0.0011613517999649048
198,0.9844866394996643,0.9261261224746704,0.0011672098189592361
199,0.9768841862678528,0.9292065501213074,0.0009535524877719581
200,0.9714366793632507,0.9256812334060669,0.0009151094127446413
201,0.9869624972343445,0.9267870187759399,0.0012035092804580927
202,1.004004955291748,0.9364829659461975,0.0013504389207810163
203,0.9829574227333069,0.9256879091262817,0.0011453907936811447
204,0.9898287057876587,0.9292802810668945,0.0012109684757888317
205,0.9957390427589417,0.9279491901397705,0.0013557971687987447
206,1.0078808069229126,0.9296045303344727,0.0015655262395739555
207,1.0072777271270752,0.9128947854042053,0.0018876595422625542
208,1.0007109642028809,0.9226587414741516,0.0015610437840223312
209,1.014865517616272,0.9298020601272583,0.0017012687167152762
210,0.9828735589981079,0.9185147285461426,0.001287176739424467
211,0.9728699922561646,0.9223101139068604,0.0010111976880580187
212,0.9765413999557495,0.9235091209411621,0.0010606450960040092
213,0.985044002532959,0.9213294982910156,0.0012742900289595127
214,0.9692386388778687,0.9112763404846191,0.001159246196039021
215,0.9856797456741333,0.9226689338684082,0.0012602168135344982
216,0.9874435663223267,0.9210307598114014,0.0013282564468681812
217,0.9823971390724182,0.9236292839050293,0.0011753574945032597
218,1.0024960041046143,0.9266036152839661,0.001517847296781838
219,1.0034576654434204,0.9257321953773499,0.0015545084606856108
220,1.001145601272583,0.9290959239006042,0.001440994325093925
221,1.003402590751648,0.9236283898353577,0.0015954850241541862
222,1.00565767288208,0.9342544674873352,0.0014280637260526419
223,0.9902560710906982,0.9265087842941284,0.0012749452143907547
224,0.9934636354446411,0.9202491044998169,0.0014642910100519657
225,0.9809002876281738,0.9176799654960632,0.0012644059024751186
226,0.9827070236206055,0.9270371198654175,0.0011133980005979538
227,0.9841049909591675,0.9139844179153442,0.0014024118427187204
228,0.9830900430679321,0.9232708811759949,0.001196382800117135
229,0.9967441558837891,0.9317716360092163,0.0012994504068046808
230,0.9812840819358826,0.9178435206413269,0.0012688108254224062
231,0.9788305759429932,0.9265456199645996,0.0010456995805725455
232,0.993890643119812,0.9258610010147095,0.0013605932472273707
233,0.9814292788505554,0.927648663520813,0.001075612846761942
234,0.978911280632019,0.9140163064002991,0.001297899056226015
235,0.9867630004882812,0.9225560426712036,0.001284138998016715
236,0.9872139096260071,0.9336901903152466,0.0010704743908718228
237,0.9743920564651489,0.9283632040023804,0.0009205769747495651
238,0.9798786044120789,0.9282239675521851,0.0010330930817872286
239,0.9868678450584412,0.9263997077941895,0.0012093622935935855
240,0.9649754762649536,0.9162395596504211,0.0009747178992256522
241,0.9692075252532959,0.9179437160491943,0.0010252762585878372
242,0.9915680289268494,0.9276365041732788,0.0012786299921572208
243,0.9717527627944946,0.9182244539260864,0.001070565776899457
244,0.991396963596344,0.9204738140106201,0.0014184629544615746
245,0.9824394583702087,0.9238871335983276,0.001171046169474721
246,0.9874424934387207,0.9301718473434448,0.0011454125633463264
247,0.9886517524719238,0.9156209230422974,0.0014606164768338203
248,1.0004191398620605,0.9189751744270325,0.0016288781771436334
249,0.9838129281997681,0.922268271446228,0.001230892725288868
250,0.9829740524291992,0.9166454076766968,0.0013265734305605292
251,0.9812885522842407,0.9198072552680969,0.001229626126587391
252,0.968541145324707,0.9054834842681885,0.0012611537240445614
253,0.9851639866828918,0.9179215431213379,0.001344849355518818
254,0.9938248991966248,0.9283361434936523,0.0013097752816975117
255,0.9862732291221619,0.9175617098808289,0.0013742299051955342
256,0.9786350131034851,0.9224770069122314,0.0011231605894863605
257,0.9849320650100708,0.9210604429244995,0.0012774321949109435
258,0.9771441221237183,0.9203322529792786,0.0011362379882484674
259,0.9520130753517151,0.9101203680038452,0.0008378546917811036
260,0.9829007387161255,0.9203429222106934,0.0012511562090367079
261,0.9808836579322815,0.9158614873886108,0.001300443196669221
262,0.9688239693641663,0.9200220108032227,0.0009760388638824224
263,0.9531257152557373,0.9109760522842407,0.0008429932640865445
264,0.9805968403816223,0.9115613698959351,0.001380709232762456
265,0.9711191058158875,0.9099407196044922,0.0012235675239935517
266,0.9849319458007812,0.9151715040206909,0.0013952089939266443
267,0.9921351075172424,0.9124435186386108,0.0015938314609229565
268,0.979922890663147,0.9118795990943909,0.0013608651934191585
269,0.9967752695083618,0.9215713739395142,0.001504078391008079
270,0.9947818517684937,0.9179235696792603,0.001537166303023696
271,0.9690131545066833,0.909473717212677,0.0011907885782420635
272,1.005245327949524,0.9186280965805054,0.0017323452048003674
273,1.0063824653625488,0.9116417169570923,0.0018948143115267158
274,0.964523196220398,0.9189672470092773,0.0009111195104196668
275,0.9884580373764038,0.9196041822433472,0.0013770773075520992
276,0.9767851233482361,0.9031838774681091,0.001472024479880929
277,0.9534100294113159,0.9069271087646484,0.0009296585922129452
278,0.9628776907920837,0.8996475338935852,0.001264602760784328
279,0.9905695915222168,0.9112513065338135,0.0015863662119954824
280,0.9762341380119324,0.9066890478134155,0.0013909018598496914
281,0.9674462080001831,0.9179062843322754,0.0009907984640449286
282,0.9913215041160583,0.9158880710601807,0.001508668763563037
283,0.9892018437385559,0.919934868812561,0.001385339186526835
284,0.9818520545959473,0.9160270690917969,0.0013164991978555918
285,0.9943740367889404,0.9179655909538269,0.0015281694941222668
286,0.9704551696777344,0.9159791469573975,0.0010895209852606058
287,0.9815435409545898,0.9034448862075806,0.0015619727782905102
288,0.9843336939811707,0.9076331853866577,0.001534010050818324
289,0.9791443943977356,0.9131868481636047,0.001319150673225522
290,0.957899808883667,0.9090017080307007,0.000977962277829647
291,0.9824651479721069,0.9122180938720703,0.0014049406163394451
292,0.9676423072814941,0.8953710794448853,0.0014454240445047617
293,0.9623569250106812,0.8954509496688843,0.0013381189201027155
294,0.9618685841560364,0.9037917852401733,0.0011615355033427477
295,0.9592538475990295,0.9061356782913208,0.0010623638518154621
296,0.948262095451355,0.895873486995697,0.0010477725882083178
297,0.9761884212493896,0.9200915694236755,0.0011219371808692813
298,0.9634251594543457,0.9055002927780151,0.0011584970634430647
299,0.976161003112793,0.9168912172317505,0.0011853951727971435
300,0.9650834202766418,0.9079471826553345,0.0011427243007346988
301,0.9617478251457214,0.9004806280136108,0.001225344487465918
302,0.968824028968811,0.9068634510040283,0.0012392117641866207
303,0.9615849852561951,0.9076590538024902,0.0010785190388560295
304,0.9771581292152405,0.8991730809211731,0.0015597008168697357
305,0.9606791138648987,0.9090481996536255,0.0010326182236894965
306,0.9634883403778076,0.9005118608474731,0.0012595290318131447
307,0.9674655795097351,0.9075444340705872,0.0011984226293861866
308,0.9722076654434204,0.906847357749939,0.0013072059955447912
309,0.9713394045829773,0.9027937650680542,0.001370912417769432
310,0.9880101680755615,0.9069823026657104,0.0016205566935241222
311,0.9640095829963684,0.9027014970779419,0.0012261620722711086
312,0.9635547399520874,0.9030461311340332,0.0012101719621568918
313,0.9569469690322876,0.909829318523407,0.0009423527517355978
314,0.9435010552406311,0.8929916620254517,0.0010101876687258482
315,0.9751230478286743,0.9074497818946838,0.0013534659519791603
316,0.9706199765205383,0.8912140130996704,0.0015881196595728397
317,0.9698690176010132,0.9009101390838623,0.0013791770907118917
318,0.9427866339683533,0.8863339424133301,0.001129054231569171
319,0.9702308773994446,0.9030848741531372,0.0013429204700514674
320,0.9583804607391357,0.8985942602157593,0.00119572423864156
321,0.963543713092804,0.8903473615646362,0.0014639266300946474
322,0.9862095713615417,0.8920764923095703,0.0018826615996658802
323,0.9744333028793335,0.8941702842712402,0.0016052601858973503
324,0.9974422454833984,0.8933708071708679,0.0020814286544919014
325,0.9966723918914795,0.9015049338340759,0.0019033493008464575
326,0.969456136226654,0.8944027423858643,0.001501067541539669
327,0.9796856641769409,0.8987151980400085,0.0016194088384509087
328,0.997249960899353,0.8970904350280762,0.002003191038966179
329,0.9794813990592957,0.9004189372062683,0.0015812492929399014
330,0.9403673410415649,0.878679096698761,0.0012337648076936603
331,0.9787096977233887,0.9002135992050171,0.0015699217328801751
332,0.9863554835319519,0.894425630569458,0.0018385968869552016
333,0.9494040012359619,0.9012420177459717,0.0009632394067011774
334,0.9856134653091431,0.9019210934638977,0.0016738473204895854
335,1.0158474445343018,0.8847082853317261,0.002622783649712801
336,0.9662368893623352,0.8971139192581177,0.0013824598863720894
337,1.0006225109100342,0.9180830717086792,0.0016507890541106462
338,0.9767975807189941,0.8759303092956543,0.0020173448137938976
339,0.9644759297370911,0.8879408836364746,0.001530701294541359
340,0.9669049978256226,0.8955769538879395,0.0014265608042478561
341,0.9669215083122253,0.8868668675422668,0.0016010926337912679
342,0.9528331756591797,0.8822040557861328,0.001412582932971418
343,0.9587100148200989,0.8984220623970032,0.0012057586573064327
344,0.9523653388023376,0.8823004364967346,0.0014012976316735148
345,0.9580268263816833,0.8973832130432129,0.001212872564792633
346,0.9651331901550293,0.9025399088859558,0.0012518658768385649
347,0.9399816989898682,0.8971549272537231,0.0008565353928133845
348,0.9435840845108032,0.8940402269363403,0.00099087692797184
349,0.9635785818099976,0.8886645436286926,0.0014982807915657759
350,0.9598355293273926,0.8949028253555298,0.0012986534275114536
351,0.9367038011550903,0.896964430809021,0.0007947877747938037
352,0.9248155951499939,0.8794750571250916,0.0009068107465282083
353,0.9416693449020386,0.8955342173576355,0.0009227028349414468
354,0.9498655200004578,0.9021465182304382,0.0009543801425024867
355,0.9446336030960083,0.8966943025588989,0.0009587861131876707
356,0.9445257186889648,0.8882327079772949,0.0011258602607995272
357,0.9545210599899292,0.8889750242233276,0.001310921274125576
358,0.9526878595352173,0.8979953527450562,0.0010938497725874186
359,0.9441989064216614,0.8795929551124573,0.0012921190354973078
360,0.9454578757286072,0.8825029134750366,0.0012590987607836723
361,0.9455331563949585,0.8927121758460999,0.0010564191034063697
362,0.9515824913978577,0.8873257637023926,0.0012851343490183353
363,0.9156172871589661,0.8723272085189819,0.0008658011211082339
364,0.9588010907173157,0.8835116624832153,0.0015057885320857167
365,0.963237464427948,0.8921618461608887,0.001421511871740222
366,0.9463698267936707,0.8805743455886841,0.0013159096706658602
367,0.9473991990089417,0.8771357536315918,0.0014052686747163534
368,0.9417753219604492,0.8770438432693481,0.0012946301139891148
369,0.9527373909950256,0.8926979899406433,0.0012007884215563536
370,0.9328380823135376,0.8764935731887817,0.00112689018715173
371,0.9390817880630493,0.8889685869216919,0.0010022640926763415
372,0.9413555264472961,0.8833190202713013,0.0011607299093157053
373,0.9298073649406433,0.8660659193992615,0.0012748287990689278
374,0.9664024114608765,0.8701361417770386,0.0019253259524703026
375,0.9771301746368408,0.8731541633605957,0.0020795201417058706
376,0.9545075297355652,0.8861533403396606,0.0013670834014192224
377,0.943354606628418,0.8663073778152466,0.00154094398021698
378,0.9607914686203003,0.8703265190124512,0.0018092989921569824
379,0.971648097038269,0.8842344284057617,0.0017482731491327286
380,0.9827853441238403,0.8821574449539185,0.0020125573500990868
381,0.9898189306259155,0.8735827207565308,0.002324723871424794
382,0.9542112946510315,0.8684700727462769,0.0017148240003734827
383,0.9468444585800171,0.8735623955726624,0.0014656409621238708
384,0.9711059331893921,0.8873345851898193,0.001675426959991455
385,0.9497452974319458,0.8750241994857788,0.0014944225549697876
386,0.9630947113037109,0.8833720088005066,0.0015944541664794087
387,0.9456896185874939,0.8716945648193359,0.001479901373386383
388,0.9768840074539185,0.8895877599716187,0.0017459255177527666
389,0.9446560144424438,0.8716379404067993,0.001460361760109663
390,0.9526408910751343,0.865181565284729,0.0017491860780864954
391,0.9554356336593628,0.8772472143173218,0.0015637680189684033
392,0.9325315356254578,0.876240611076355,0.0011258182348683476
393,0.947289764881134,0.8727462887763977,0.0014908700250089169
394,0.9375810027122498,0.8627206683158875,0.0014972068602219224
395,0.9523833990097046,0.873869776725769,0.001570272957906127
396,0.9625953435897827,0.8829681277275085,0.0015925441402941942
397,0.9245415925979614,0.8692838549613953,0.0011051543988287449
398,0.942268431186676,0.8739433884620667,0.0013665007427334785
399,0.9590401649475098,0.8648311495780945,0.0018841808196157217
400,0.9299863576889038,0.8689438700675964,0.0012208500411361456
401,0.9574176669120789,0.8709404468536377,0.0017295440193265676
402,0.9561576247215271,0.8667107820510864,0.0017889367882162333
403,0.9526851177215576,0.874650239944458,0.001560697564855218
404,0.9400935173034668,0.8571200966835022,0.0016594678163528442
405,0.9208319783210754,0.8575261235237122,0.001266116974875331
406,0.9780979752540588,0.8751732110977173,0.00205849576741457
407,0.9571292400360107,0.8629032373428345,0.0018845206359401345
408,0.9685537815093994,0.8723141551017761,0.0019247930031269789
409,0.9465851783752441,0.8671325445175171,0.0015890523791313171
410,0.9490712285041809,0.8599539995193481,0.001782344770617783
411,0.9402956962585449,0.8609104156494141,0.0015877056866884232
412,0.9380230903625488,0.8603280782699585,0.0015539003070443869
413,0.942772626876831,0.8635978698730469,0.0015834954101592302
414,0.9372917413711548,0.8699954748153687,0.0013459259644150734
415,0.9343155026435852,0.8615931272506714,0.001454447628930211
416,0.9502363801002502,0.8732311725616455,0.001540104509331286
417,0.911893367767334,0.8428640961647034,0.0013805850176140666
418,0.9129669666290283,0.8439947366714478,0.0013794442638754845
419,0.9404436349868774,0.8707756996154785,0.0013933581067249179
420,0.9214648008346558,0.8626725673675537,0.0011758441105484962
421,0.9350363612174988,0.8629399538040161,0.0014419280923902988
422,0.9237791895866394,0.8498112559318542,0.0014793584123253822
423,0.9296408891677856,0.8569045066833496,0.001454728189855814
424,0.9200016260147095,0.8556047677993774,0.0012879371643066406
425,0.9411717057228088,0.867525577545166,0.0014729227405041456
426,0.9294272661209106,0.863213062286377,0.0013242836575955153
427,0.9521620869636536,0.856520414352417,0.0019128334242850542
428,0.9374613165855408,0.870319128036499,0.0013428437523543835
429,0.9502875208854675,0.8725982904434204,0.0015537845902144909
430,0.9269067645072937,0.8569738864898682,0.0013986576814204454
431,0.9289116263389587,0.8547196984291077,0.0014838383067399263
432,0.9327141642570496,0.8706647157669067,0.0012409890769049525
433,0.9177862405776978,0.8457046747207642,0.0014416318153962493
434,0.9334301948547363,0.8447510004043579,0.0017735837027430534
435,0.9076276421546936,0.8524112701416016,0.001104326918721199
436,0.973348081111908,0.8740983605384827,0.0019849948585033417
437,0.9504560828208923,0.8633306622505188,0.0017425083788111806
438,0.9308165311813354,0.8592352271080017,0.001431626151315868
439,0.9555583000183105,0.8550788164138794,0.002009590156376362
440,0.9249576330184937,0.8568148612976074,0.0013628550805151463
441,0.8950409293174744,0.8254384994506836,0.0013920487836003304
442,0.9434458613395691,0.8633603453636169,0.001601710682734847
443,0.9448621869087219,0.8741734623908997,0.0014137749094516039
444,0.9057087302207947,0.8382054567337036,0.001350065809674561
445,0.9283438920974731,0.8465930223464966,0.0016350180376321077
446,0.9512782692909241,0.842339277267456,0.00217877933755517
447,0.9553636312484741,0.8577847480773926,0.0019515773747116327
448,0.9142889380455017,0.8426140546798706,0.0014334971783682704
449,0.9516009092330933,0.8563476800918579,0.0019050647970288992
450,0.9680817723274231,0.8633253574371338,0.0020951279439032078
451,0.9153369069099426,0.836556077003479,0.0015756163047626615
452,0.9287204742431641,0.8578698039054871,0.0014170138165354729
453,0.9294986128807068,0.8553332090377808,0.0014833081513643265
454,0.9477832913398743,0.8558751344680786,0.00183816347271204
455,0.9354842901229858,0.8505488634109497,0.0016987079288810492
456,0.9144225120544434,0.8493826389312744,0.0013007977977395058
457,0.9433808922767639,0.8554290533065796,0.0017590371426194906
458,0.9142338037490845,0.8380118608474731,0.0015244388487190008
459,0.9348700642585754,0.8469381332397461,0.0017586385365575552
460,0.9208778142929077,0.8534485697746277,0.0013485844247043133
461,0.9180930256843567,0.8464912176132202,0.0014320358168333769
462,0.9086355566978455,0.8438000082969666,0.0012967113871127367
463,0.9623762965202332,0.8664573431015015,0.0019183793338015676
464,0.9352326393127441,0.845781147480011,0.0017890292219817638
465,0.9421916604042053,0.851790726184845,0.0018080181907862425
466,0.9506245255470276,0.8540471792221069,0.0019315468380227685
467,0.9642480611801147,0.8686442971229553,0.0019120750948786736
468,0.9324650764465332,0.8574410676956177,0.0015004801098257303
469,0.9504339694976807,0.838276743888855,0.002243144903331995
470,0.9641880989074707,0.858759880065918,0.0021085646003484726
471,0.9344187378883362,0.8383397459983826,0.0019215799402445555
472,0.9241728782653809,0.8377901315689087,0.0017276548314839602
473,0.9327062368392944,0.8552405834197998,0.0015493128448724747
474,0.9258871078491211,0.8456313610076904,0.0016051153652369976
475,0.9280559420585632,0.8586549758911133,0.0013880195328965783
